trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,ringnumber,source_island,source_island_name
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19951,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19952,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19953,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19958,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19960,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19961,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19974,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19977,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19986,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19987,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19988,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19991,0,Nesøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L19992,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26526,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26538,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26578,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26579,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26581,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26582,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26586,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26587,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26591,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26595,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26596,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L26597,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30001,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30059,13,Southern 3
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30090,13,Southern 3
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30162,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30164,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30167,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30180,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30185,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30249,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30298,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30300,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30320,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30340,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30352,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30354,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30363,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30372,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30396,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30416,8,Lovund
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30444,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30446,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30451,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30468,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30473,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30487,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30499,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30500,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30591,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30596,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30597,0,Nesøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30598,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30599,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30604,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30631,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30633,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30634,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30641,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30695,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30696,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30697,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30709,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30724,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30748,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30750,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30752,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30753,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30757,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30758,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30759,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30760,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30762,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30763,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30765,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30767,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30771,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30777,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30778,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30780,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30781,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30782,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30783,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30784,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30807,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30813,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30847,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30851,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30859,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30876,1,Myken
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30882,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30898,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30899,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30900,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30917,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30920,0,Nesøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30922,0,Nesøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30947,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30963,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30972,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L30984,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48304,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48310,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48311,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48312,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48313,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48315,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48334,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48365,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48399,0,Nesøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48410,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48415,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48418,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48425,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48435,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48440,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48443,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48446,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48450,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48451,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48452,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48454,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48457,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48459,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48461,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48463,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48473,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48474,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48476,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48478,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48479,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48501,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48565,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48566,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48592,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48598,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48602,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48607,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48610,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48651,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48661,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48662,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48691,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48692,0,Nesøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48694,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48695,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48735,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48738,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48742,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48745,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48746,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48750,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48754,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48755,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48756,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48759,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48761,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48763,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48764,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48766,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48768,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48780,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48781,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48785,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L48789,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L49909,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L49910,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L49930,1,Myken
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L49934,1,Myken
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L49938,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L49957,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L49991,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52202,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52204,8,Lovund
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52205,8,Lovund
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52206,8,Lovund
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52207,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52209,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52210,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52211,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52212,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52221,8,Lovund
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52228,8,Lovund
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52229,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52230,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52243,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52249,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52284,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52303,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52305,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52310,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52313,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52315,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52320,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52321,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52324,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52327,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52328,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52329,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52330,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52335,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52338,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52343,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52345,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52349,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52352,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52353,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52355,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52357,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52360,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52361,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52362,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52364,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52366,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52372,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52375,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52377,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52378,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52379,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52381,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52384,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52387,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52388,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52389,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52390,11,Southern 1
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52392,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52395,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52397,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52404,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52415,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52419,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52420,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52426,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52428,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52493,13,Southern 3
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52504,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52527,0,Nesøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52533,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52534,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52535,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52550,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52551,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52552,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52555,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52588,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52590,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52591,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52595,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52596,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52597,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52603,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52623,1,Myken
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52624,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52640,8,Lovund
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52680,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52695,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52905,7,Onøy og Lurøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52909,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52913,10,Aldra
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52920,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52922,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52931,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52932,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52934,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52943,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52950,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52954,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52963,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52965,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52967,6,Indre Kvarøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52973,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52974,4,Gjerøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L52978,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57742,12,Southern 2
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57758,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57791,8,Lovund
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57803,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57814,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57821,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57826,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57857,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57858,9,Sleneset
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57859,2,Træna
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57876,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57880,5,Hestmannøy
body_mass,3,Selvær,0,261820732,4500,pevmean_ga,8L57882,5,Hestmannøy
