target_island,cal_fraction,repeat,split_seed,subset,ringnr
0,0.05,1,418832341,test,8N72777
0,0.05,1,418832341,test,8N73025
0,0.05,1,418832341,test,8939175
0,0.05,1,418832341,test,8N72721
0,0.05,1,418832341,test,8681419
0,0.05,1,418832341,test,8934899
0,0.05,1,418832341,test,8747694
0,0.05,1,418832341,test,8L89664
0,0.05,1,418832341,test,8L48692
0,0.05,1,418832341,test,8939492
0,0.05,1,418832341,test,8981030
0,0.05,1,418832341,test,8N28691
0,0.05,1,418832341,test,8N27301
0,0.05,1,418832341,test,8651730
0,0.05,1,418832341,test,8681423
0,0.05,1,418832341,test,8L89363
0,0.05,1,418832341,test,8P14459
0,0.05,1,418832341,test,8573567
0,0.05,1,418832341,test,8943458
0,0.05,1,418832341,test,8981703
0,0.05,1,418832341,test,8747410
0,0.05,1,418832341,test,8M31541
0,0.05,1,418832341,test,8943752
0,0.05,1,418832341,test,8943135
0,0.05,1,418832341,test,8M72893
0,0.05,1,418832341,test,8M71811
0,0.05,1,418832341,test,8939562
0,0.05,1,418832341,test,8N42530
0,0.05,1,418832341,test,8747406
0,0.05,1,418832341,test,8747901
0,0.05,1,418832341,test,8681420
0,0.05,1,418832341,test,8N06306
0,0.05,1,418832341,test,8L19991
0,0.05,1,418832341,test,8800450
0,0.05,1,418832341,test,8939561
0,0.05,1,418832341,test,8L89822
0,0.05,1,418832341,test,8N05905
0,0.05,1,418832341,test,8866800
0,0.05,1,418832341,test,8747369
0,0.05,1,418832341,test,8681260
0,0.05,1,418832341,test,8N05851
0,0.05,1,418832341,test,8L48399
0,0.05,1,418832341,test,8M72653
0,0.05,1,418832341,test,8N06367
0,0.05,1,418832341,test,8L30597
0,0.05,1,418832341,test,8747691
0,0.05,1,418832341,test,8M72887
0,0.05,1,418832341,test,8857249
0,0.05,1,418832341,test,8981711
0,0.05,1,418832341,test,8800416
0,0.05,1,418832341,test,8414501
0,0.05,1,418832341,test,8681422
0,0.05,1,418832341,test,8681008
0,0.05,6,827180584,cal,8747369
0,0.05,6,827180584,cal,8747406
0,0.05,6,827180584,cal,8N42927
0,0.05,6,827180584,cal,8N27301
0,0.05,6,827180584,cal,8939159
0,0.05,6,827180584,test,8N28691
0,0.05,6,827180584,test,8943135
0,0.05,6,827180584,test,8681009
0,0.05,6,827180584,test,8939595
0,0.05,6,827180584,test,8537700
0,0.05,6,827180584,test,8939492
0,0.05,6,827180584,test,8800307
0,0.05,6,827180584,test,8651884
0,0.05,6,827180584,test,8943142
0,0.05,6,827180584,test,8L30920
0,0.05,6,827180584,test,8N06305
0,0.05,6,827180584,test,8L48611
0,0.05,6,827180584,test,8L30597
0,0.05,6,827180584,test,8800416
0,0.05,6,827180584,test,8981703
0,0.05,6,827180584,test,8939533
0,0.05,6,827180584,test,8M31541
0,0.05,6,827180584,test,8309291
0,0.05,6,827180584,test,8L48692
0,0.05,6,827180584,test,8943459
0,0.05,6,827180584,test,8651576
0,0.05,6,827180584,test,8939106
0,0.05,6,827180584,test,8943752
0,0.05,6,827180584,test,8N87363
0,0.05,6,827180584,test,8681422
0,0.05,6,827180584,test,8N42658
0,0.05,6,827180584,test,8L52527
0,0.05,6,827180584,test,8943829
0,0.05,6,827180584,test,8981030
0,0.05,6,827180584,test,8681261
0,0.05,6,827180584,test,8681259
0,0.05,6,827180584,test,8681008
0,0.05,6,827180584,test,8537699
0,0.05,6,827180584,test,8747693
0,0.05,6,827180584,test,8M72887
0,0.05,6,827180584,test,8M72891
0,0.05,6,827180584,test,8L30922
0,0.05,6,827180584,test,8651728
0,0.05,6,827180584,test,8414501
0,0.05,6,827180584,test,8857249
0,0.05,6,827180584,test,8L19995
0,0.05,6,827180584,test,8P14459
0,0.05,6,827180584,test,8M72659
0,0.05,6,827180584,test,8N42530
0,0.05,6,827180584,test,8981711
0,0.05,6,827180584,test,8939561
0,0.05,6,827180584,test,8L48344
0,0.05,6,827180584,test,8N72777
0,0.05,6,827180584,test,8M72654
0,0.05,6,827180584,test,8943458
0,0.05,6,827180584,test,8M71407
0,0.05,6,827180584,test,8747609
0,0.05,6,827180584,test,8747901
0,0.05,6,827180584,test,8L89282
0,0.05,6,827180584,test,8L48399
0,0.05,6,827180584,test,8L89664
0,0.05,6,827180584,test,8N05907
0,0.05,6,827180584,test,8681260
0,0.05,6,827180584,test,8M71811
0,0.05,6,827180584,test,8887385
0,0.05,6,827180584,test,8N27401
0,0.05,6,827180584,test,8N06367
0,0.05,6,827180584,test,8M72892
0,0.05,6,827180584,test,8981701
0,0.05,6,827180584,test,8N06306
0,0.05,6,827180584,test,8N42906
0,0.05,6,827180584,test,8747408
0,0.05,6,827180584,test,8M31844
0,0.05,6,827180584,test,8L19991
0,0.05,6,827180584,test,8934899
0,0.05,6,827180584,test,8981702
0,0.05,6,827180584,test,8N73025
0,0.05,6,827180584,test,8747694
0,0.05,6,827180584,test,8651730
0,0.05,6,827180584,test,8681419
0,0.05,6,827180584,test,8981704
0,0.05,6,827180584,test,8M71253
0,0.05,6,827180584,test,8887341
0,0.05,6,827180584,test,8N42657
0,0.05,6,827180584,test,8L89822
0,0.05,6,827180584,test,8N05905
0,0.05,6,827180584,test,8651621
0,0.05,6,827180584,test,8943141
0,0.05,6,827180584,test,8981029
0,0.05,6,827180584,test,8N72721
0,0.05,6,827180584,test,8M72893
0,0.05,6,827180584,test,8747692
0,0.05,6,827180584,test,8N05851
0,0.05,6,827180584,test,8939175
0,0.05,6,827180584,test,8681420
0,0.05,6,827180584,test,8681423
0,0.05,6,827180584,test,8573567
0,0.05,6,827180584,test,8N42926
0,0.05,6,827180584,test,8747410
0,0.05,6,827180584,test,8939562
0,0.05,6,827180584,test,8M72656
0,0.05,6,827180584,test,8N14127
0,0.05,6,827180584,test,8N27975
0,0.05,6,827180584,test,8800061
0,0.05,6,827180584,test,8N06340
0,0.05,6,827180584,test,8943143
0,0.05,6,827180584,test,8M72965
0,0.05,6,827180584,test,8N28698
0,0.05,6,827180584,test,8M72653
0,0.05,6,827180584,test,8573864
0,0.05,6,827180584,test,8866800
0,0.05,6,827180584,test,8P14297
0,0.05,6,827180584,test,8747691
0,0.05,6,827180584,test,8L89363
0,0.05,6,827180584,test,8939494
0,0.05,6,827180584,test,8800450
0,0.05,6,827180584,test,8939491
0,0.05,6,827180584,test,8800482
0,0.05,6,827180584,test,8800395
0,0.1,1,1497291777,cal,8M71253
0,0.1,1,1497291777,cal,8681422
0,0.1,1,1497291777,cal,8M31541
0,0.1,1,1497291777,cal,8981030
0,0.1,1,1497291777,cal,8N14127
0,0.1,1,1497291777,cal,8L89822
0,0.1,1,1497291777,cal,8537699
0,0.1,1,1497291777,cal,8N42658
0,0.1,1,1497291777,cal,8939595
0,0.1,1,1497291777,cal,8747691
0,0.1,1,1497291777,cal,8857249
0,0.1,1,1497291777,test,8M72654
0,0.1,1,1497291777,test,8934899
0,0.1,1,1497291777,test,8943143
0,0.1,1,1497291777,test,8887385
0,0.1,1,1497291777,test,8681261
0,0.1,1,1497291777,test,8M72656
0,0.1,1,1497291777,test,8943458
0,0.1,1,1497291777,test,8747693
0,0.1,1,1497291777,test,8800061
0,0.1,1,1497291777,test,8L30597
0,0.1,1,1497291777,test,8N42657
0,0.1,1,1497291777,test,8M31844
0,0.1,1,1497291777,test,8N27401
0,0.1,1,1497291777,test,8L89363
0,0.1,1,1497291777,test,8N28691
0,0.1,1,1497291777,test,8939492
0,0.1,1,1497291777,test,8N06367
0,0.1,1,1497291777,test,8N05907
0,0.1,1,1497291777,test,8681008
0,0.1,1,1497291777,test,8N42927
0,0.1,1,1497291777,test,8M72892
0,0.1,1,1497291777,test,8414501
0,0.1,1,1497291777,test,8943829
0,0.1,1,1497291777,test,8747694
0,0.1,1,1497291777,test,8N06305
0,0.1,1,1497291777,test,8N72721
0,0.1,1,1497291777,test,8681260
0,0.1,1,1497291777,test,8943459
0,0.1,1,1497291777,test,8M72887
0,0.1,1,1497291777,test,8981701
0,0.1,1,1497291777,test,8681259
0,0.1,1,1497291777,test,8681420
0,0.1,1,1497291777,test,8747406
0,0.1,1,1497291777,test,8651576
0,0.1,1,1497291777,test,8M72891
0,0.1,1,1497291777,test,8M72965
0,0.1,1,1497291777,test,8M71811
0,0.1,1,1497291777,test,8747609
0,0.1,1,1497291777,test,8800307
0,0.1,1,1497291777,test,8L89282
0,0.1,1,1497291777,test,8939562
0,0.1,1,1497291777,test,8939533
0,0.1,1,1497291777,test,8N27975
0,0.1,1,1497291777,test,8939159
0,0.1,1,1497291777,test,8N42906
0,0.1,1,1497291777,test,8800450
0,0.1,1,1497291777,test,8M72659
0,0.1,1,1497291777,test,8P14459
0,0.1,1,1497291777,test,8573567
0,0.1,1,1497291777,test,8939106
0,0.1,1,1497291777,test,8537700
0,0.1,1,1497291777,test,8651730
0,0.1,1,1497291777,test,8N73025
0,0.1,1,1497291777,test,8N72777
0,0.1,1,1497291777,test,8681009
0,0.1,1,1497291777,test,8747692
0,0.1,1,1497291777,test,8N28698
0,0.1,1,1497291777,test,8981704
0,0.1,1,1497291777,test,8P14297
0,0.1,1,1497291777,test,8651728
0,0.1,1,1497291777,test,8L48611
0,0.1,1,1497291777,test,8939175
0,0.1,1,1497291777,test,8N42926
0,0.1,1,1497291777,test,8800482
0,0.1,1,1497291777,test,8L52527
0,0.1,1,1497291777,test,8800395
0,0.1,1,1497291777,test,8L48399
0,0.1,1,1497291777,test,8747901
0,0.1,1,1497291777,test,8M72893
0,0.1,1,1497291777,test,8939561
0,0.1,1,1497291777,test,8N06306
0,0.1,1,1497291777,test,8N06340
0,0.1,1,1497291777,test,8981703
0,0.1,1,1497291777,test,8747369
0,0.1,1,1497291777,test,8866800
0,0.1,1,1497291777,test,8887341
0,0.1,1,1497291777,test,8573864
0,0.1,1,1497291777,test,8651884
0,0.1,1,1497291777,test,8N05905
0,0.1,1,1497291777,test,8939491
0,0.1,1,1497291777,test,8943135
0,0.1,1,1497291777,test,8M72653
0,0.1,1,1497291777,test,8L19991
0,0.1,1,1497291777,test,8943752
0,0.1,1,1497291777,test,8L30922
0,0.1,1,1497291777,test,8N27301
0,0.1,1,1497291777,test,8981702
0,0.1,1,1497291777,test,8981711
0,0.1,1,1497291777,test,8N05851
0,0.1,1,1497291777,test,8651621
0,0.1,1,1497291777,test,8L19995
0,0.1,1,1497291777,test,8681419
0,0.1,1,1497291777,test,8N87363
0,0.1,1,1497291777,test,8800416
0,0.1,1,1497291777,test,8939494
0,0.1,1,1497291777,test,8L48692
0,0.1,1,1497291777,test,8981029
0,0.1,1,1497291777,test,8L89664
0,0.1,1,1497291777,test,8L48344
0,0.1,1,1497291777,test,8681423
0,0.1,1,1497291777,test,8747410
0,0.1,1,1497291777,test,8309291
0,0.1,1,1497291777,test,8747408
0,0.1,1,1497291777,test,8M71407
0,0.1,1,1497291777,test,8L30920
0,0.1,1,1497291777,test,8943141
0,0.1,1,1497291777,test,8943142
0,0.1,1,1497291777,test,8N42530
0,0.1,6,80131402,cal,8943458
0,0.1,6,80131402,cal,8N14127
0,0.1,6,80131402,cal,8L30922
0,0.1,6,80131402,cal,8N06367
0,0.1,6,80131402,cal,8M71811
0,0.1,6,80131402,cal,8M72656
0,0.1,6,80131402,cal,8981711
0,0.1,6,80131402,cal,8P14297
0,0.1,6,80131402,cal,8681422
0,0.1,6,80131402,cal,8M31844
0,0.1,6,80131402,cal,8747410
0,0.1,6,80131402,test,8747369
0,0.1,6,80131402,test,8N27401
0,0.1,6,80131402,test,8L30920
0,0.1,6,80131402,test,8681261
0,0.1,6,80131402,test,8N06340
0,0.1,6,80131402,test,8981029
0,0.1,6,80131402,test,8M72893
0,0.1,6,80131402,test,8681008
0,0.1,6,80131402,test,8N42926
0,0.1,6,80131402,test,8L19995
0,0.1,6,80131402,test,8681009
0,0.1,6,80131402,test,8747692
0,0.1,6,80131402,test,8800450
0,0.1,6,80131402,test,8747408
0,0.1,6,80131402,test,8L48611
0,0.1,6,80131402,test,8681259
0,0.1,6,80131402,test,8800395
0,0.1,6,80131402,test,8M72654
0,0.1,6,80131402,test,8N42657
0,0.1,6,80131402,test,8939159
0,0.1,6,80131402,test,8939494
0,0.1,6,80131402,test,8537700
0,0.1,6,80131402,test,8M71407
0,0.1,6,80131402,test,8943829
0,0.1,6,80131402,test,8681423
0,0.1,6,80131402,test,8N27975
0,0.1,6,80131402,test,8887385
0,0.1,6,80131402,test,8943135
0,0.1,6,80131402,test,8887341
0,0.1,6,80131402,test,8943752
0,0.1,6,80131402,test,8L89822
0,0.1,6,80131402,test,8939533
0,0.1,6,80131402,test,8939491
0,0.1,6,80131402,test,8N42530
0,0.1,6,80131402,test,8L19991
0,0.1,6,80131402,test,8747901
0,0.1,6,80131402,test,8943141
0,0.1,6,80131402,test,8939175
0,0.1,6,80131402,test,8M72965
0,0.1,6,80131402,test,8L48692
0,0.1,6,80131402,test,8M72892
0,0.1,6,80131402,test,8939562
0,0.1,6,80131402,test,8N28691
0,0.1,6,80131402,test,8N28698
0,0.1,6,80131402,test,8M71253
0,0.1,6,80131402,test,8651621
0,0.1,6,80131402,test,8L89664
0,0.1,6,80131402,test,8573567
0,0.1,6,80131402,test,8747406
0,0.1,6,80131402,test,8800307
0,0.1,6,80131402,test,8747691
0,0.1,6,80131402,test,8L89282
0,0.1,6,80131402,test,8651576
0,0.1,6,80131402,test,8651730
0,0.1,6,80131402,test,8866800
0,0.1,6,80131402,test,8800482
0,0.1,6,80131402,test,8943142
0,0.1,6,80131402,test,8939106
0,0.1,6,80131402,test,8573864
0,0.1,6,80131402,test,8N72777
0,0.1,6,80131402,test,8939595
0,0.1,6,80131402,test,8M72891
0,0.1,6,80131402,test,8P14459
0,0.1,6,80131402,test,8857249
0,0.1,6,80131402,test,8651884
0,0.1,6,80131402,test,8N06305
0,0.1,6,80131402,test,8943459
0,0.1,6,80131402,test,8L89363
0,0.1,6,80131402,test,8N05905
0,0.1,6,80131402,test,8M72653
0,0.1,6,80131402,test,8N42927
0,0.1,6,80131402,test,8N42906
0,0.1,6,80131402,test,8943143
0,0.1,6,80131402,test,8N87363
0,0.1,6,80131402,test,8747609
0,0.1,6,80131402,test,8981701
0,0.1,6,80131402,test,8537699
0,0.1,6,80131402,test,8747693
0,0.1,6,80131402,test,8N05851
0,0.1,6,80131402,test,8N27301
0,0.1,6,80131402,test,8L30597
0,0.1,6,80131402,test,8981703
0,0.1,6,80131402,test,8934899
0,0.1,6,80131402,test,8N05907
0,0.1,6,80131402,test,8981030
0,0.1,6,80131402,test,8681420
0,0.1,6,80131402,test,8651728
0,0.1,6,80131402,test,8N42658
0,0.1,6,80131402,test,8L48344
0,0.1,6,80131402,test,8939561
0,0.1,6,80131402,test,8981702
0,0.1,6,80131402,test,8414501
0,0.1,6,80131402,test,8M72887
0,0.1,6,80131402,test,8M72659
0,0.1,6,80131402,test,8N72721
0,0.1,6,80131402,test,8981704
0,0.1,6,80131402,test,8N06306
0,0.1,6,80131402,test,8800416
0,0.1,6,80131402,test,8939492
0,0.1,6,80131402,test,8747694
0,0.1,6,80131402,test,8L48399
0,0.1,6,80131402,test,8800061
0,0.1,6,80131402,test,8309291
0,0.1,6,80131402,test,8L52527
0,0.1,6,80131402,test,8M31541
0,0.1,6,80131402,test,8N73025
0,0.1,6,80131402,test,8681260
0,0.1,6,80131402,test,8681419
0,0.15,1,1103645765,cal,8L30597
0,0.15,1,1103645765,cal,8573567
0,0.15,1,1103645765,cal,8651730
0,0.15,1,1103645765,cal,8N06305
0,0.15,1,1103645765,cal,8981711
0,0.15,1,1103645765,cal,8N72721
0,0.15,1,1103645765,cal,8934899
0,0.15,1,1103645765,cal,8M72653
0,0.15,1,1103645765,cal,8N42530
0,0.15,1,1103645765,cal,8N42658
0,0.15,1,1103645765,cal,8800450
0,0.15,1,1103645765,cal,8981029
0,0.15,1,1103645765,cal,8981704
0,0.15,1,1103645765,cal,8747406
0,0.15,1,1103645765,cal,8866800
0,0.15,1,1103645765,cal,8939562
0,0.15,1,1103645765,cal,8M71253
0,0.15,1,1103645765,test,8681009
0,0.15,1,1103645765,test,8747694
0,0.15,1,1103645765,test,8L30922
0,0.15,1,1103645765,test,8L89822
0,0.15,1,1103645765,test,8747901
0,0.15,1,1103645765,test,8981702
0,0.15,1,1103645765,test,8N27301
0,0.15,1,1103645765,test,8M72887
0,0.15,1,1103645765,test,8939561
0,0.15,1,1103645765,test,8747410
0,0.15,1,1103645765,test,8N73025
0,0.15,1,1103645765,test,8N42906
0,0.15,1,1103645765,test,8L48611
0,0.15,1,1103645765,test,8681420
0,0.15,1,1103645765,test,8N06367
0,0.15,1,1103645765,test,8939595
0,0.15,1,1103645765,test,8414501
0,0.15,1,1103645765,test,8P14297
0,0.15,1,1103645765,test,8N05907
0,0.15,1,1103645765,test,8573864
0,0.15,1,1103645765,test,8N87363
0,0.15,1,1103645765,test,8M72654
0,0.15,1,1103645765,test,8747609
0,0.15,1,1103645765,test,8800307
0,0.15,1,1103645765,test,8L89664
0,0.15,1,1103645765,test,8M72965
0,0.15,1,1103645765,test,8N27401
0,0.15,1,1103645765,test,8939175
0,0.15,1,1103645765,test,8N14127
0,0.15,1,1103645765,test,8943829
0,0.15,1,1103645765,test,8L89363
0,0.15,1,1103645765,test,8M71811
0,0.15,1,1103645765,test,8943458
0,0.15,1,1103645765,test,8N42926
0,0.15,1,1103645765,test,8943459
0,0.15,1,1103645765,test,8800416
0,0.15,1,1103645765,test,8681260
0,0.15,1,1103645765,test,8N05905
0,0.15,1,1103645765,test,8N72777
0,0.15,1,1103645765,test,8651576
0,0.15,1,1103645765,test,8L30920
0,0.15,1,1103645765,test,8887341
0,0.15,1,1103645765,test,8M72659
0,0.15,1,1103645765,test,8537699
0,0.15,1,1103645765,test,8P14459
0,0.15,1,1103645765,test,8M72893
0,0.15,1,1103645765,test,8681261
0,0.15,1,1103645765,test,8939494
0,0.15,1,1103645765,test,8747369
0,0.15,1,1103645765,test,8887385
0,0.15,1,1103645765,test,8681422
0,0.15,1,1103645765,test,8N05851
0,0.15,1,1103645765,test,8M71407
0,0.15,1,1103645765,test,8L48399
0,0.15,1,1103645765,test,8M31541
0,0.15,1,1103645765,test,8747692
0,0.15,1,1103645765,test,8N06340
0,0.15,1,1103645765,test,8747691
0,0.15,1,1103645765,test,8943143
0,0.15,1,1103645765,test,8981703
0,0.15,1,1103645765,test,8537700
0,0.15,1,1103645765,test,8681259
0,0.15,1,1103645765,test,8L19995
0,0.15,1,1103645765,test,8N42927
0,0.15,1,1103645765,test,8L52527
0,0.15,1,1103645765,test,8800061
0,0.15,1,1103645765,test,8939159
0,0.15,1,1103645765,test,8747693
0,0.15,1,1103645765,test,8939533
0,0.15,1,1103645765,test,8747408
0,0.15,1,1103645765,test,8N28691
0,0.15,1,1103645765,test,8943752
0,0.15,1,1103645765,test,8309291
0,0.15,1,1103645765,test,8943142
0,0.15,1,1103645765,test,8L19991
0,0.15,1,1103645765,test,8939492
0,0.15,1,1103645765,test,8939106
0,0.15,1,1103645765,test,8N28698
0,0.15,1,1103645765,test,8N06306
0,0.15,1,1103645765,test,8M72891
0,0.15,1,1103645765,test,8857249
0,0.15,1,1103645765,test,8681008
0,0.15,1,1103645765,test,8943141
0,0.15,1,1103645765,test,8800395
0,0.15,1,1103645765,test,8M72892
0,0.15,1,1103645765,test,8681419
0,0.15,1,1103645765,test,8651621
0,0.15,1,1103645765,test,8M31844
0,0.15,1,1103645765,test,8M72656
0,0.15,1,1103645765,test,8L48344
0,0.15,1,1103645765,test,8N27975
0,0.15,1,1103645765,test,8981030
0,0.15,1,1103645765,test,8651884
0,0.15,1,1103645765,test,8651728
0,0.15,1,1103645765,test,8981701
0,0.15,1,1103645765,test,8939491
0,0.15,1,1103645765,test,8L89282
0,0.15,1,1103645765,test,8943135
0,0.15,1,1103645765,test,8L48692
0,0.15,1,1103645765,test,8800482
0,0.15,1,1103645765,test,8N42657
0,0.15,1,1103645765,test,8681423
0,0.15,6,804788989,cal,8943458
0,0.15,6,804788989,cal,8981030
0,0.15,6,804788989,cal,8887385
0,0.15,6,804788989,cal,8943143
0,0.15,6,804788989,cal,8681261
0,0.15,6,804788989,cal,8L89282
0,0.15,6,804788989,cal,8L48344
0,0.15,6,804788989,cal,8747692
0,0.15,6,804788989,cal,8857249
0,0.15,6,804788989,cal,8939106
0,0.15,6,804788989,cal,8414501
0,0.15,6,804788989,cal,8N42658
0,0.15,6,804788989,cal,8747410
0,0.15,6,804788989,cal,8747694
0,0.15,6,804788989,cal,8N42927
0,0.15,6,804788989,cal,8N14127
0,0.15,6,804788989,cal,8747406
0,0.15,6,804788989,test,8N42657
0,0.15,6,804788989,test,8939492
0,0.15,6,804788989,test,8934899
0,0.15,6,804788989,test,8M72893
0,0.15,6,804788989,test,8L48399
0,0.15,6,804788989,test,8681423
0,0.15,6,804788989,test,8M71811
0,0.15,6,804788989,test,8L19991
0,0.15,6,804788989,test,8M72653
0,0.15,6,804788989,test,8M71407
0,0.15,6,804788989,test,8939491
0,0.15,6,804788989,test,8537699
0,0.15,6,804788989,test,8681422
0,0.15,6,804788989,test,8800482
0,0.15,6,804788989,test,8N06367
0,0.15,6,804788989,test,8L48611
0,0.15,6,804788989,test,8M72659
0,0.15,6,804788989,test,8309291
0,0.15,6,804788989,test,8981703
0,0.15,6,804788989,test,8939159
0,0.15,6,804788989,test,8N06306
0,0.15,6,804788989,test,8943135
0,0.15,6,804788989,test,8573864
0,0.15,6,804788989,test,8L30922
0,0.15,6,804788989,test,8P14459
0,0.15,6,804788989,test,8M71253
0,0.15,6,804788989,test,8943829
0,0.15,6,804788989,test,8800416
0,0.15,6,804788989,test,8N42530
0,0.15,6,804788989,test,8651576
0,0.15,6,804788989,test,8M72887
0,0.15,6,804788989,test,8N05907
0,0.15,6,804788989,test,8800395
0,0.15,6,804788989,test,8939175
0,0.15,6,804788989,test,8L30597
0,0.15,6,804788989,test,8681008
0,0.15,6,804788989,test,8M72965
0,0.15,6,804788989,test,8943752
0,0.15,6,804788989,test,8N28691
0,0.15,6,804788989,test,8681259
0,0.15,6,804788989,test,8981701
0,0.15,6,804788989,test,8939595
0,0.15,6,804788989,test,8651621
0,0.15,6,804788989,test,8939561
0,0.15,6,804788989,test,8L52527
0,0.15,6,804788989,test,8N05851
0,0.15,6,804788989,test,8573567
0,0.15,6,804788989,test,8981711
0,0.15,6,804788989,test,8N27301
0,0.15,6,804788989,test,8747408
0,0.15,6,804788989,test,8N27401
0,0.15,6,804788989,test,8681260
0,0.15,6,804788989,test,8N06340
0,0.15,6,804788989,test,8681009
0,0.15,6,804788989,test,8866800
0,0.15,6,804788989,test,8939533
0,0.15,6,804788989,test,8N87363
0,0.15,6,804788989,test,8L30920
0,0.15,6,804788989,test,8L89822
0,0.15,6,804788989,test,8M72892
0,0.15,6,804788989,test,8943141
0,0.15,6,804788989,test,8N42906
0,0.15,6,804788989,test,8L19995
0,0.15,6,804788989,test,8N72777
0,0.15,6,804788989,test,8681420
0,0.15,6,804788989,test,8N73025
0,0.15,6,804788989,test,8747691
0,0.15,6,804788989,test,8537700
0,0.15,6,804788989,test,8N05905
0,0.15,6,804788989,test,8800307
0,0.15,6,804788989,test,8747901
0,0.15,6,804788989,test,8939494
0,0.15,6,804788989,test,8L89664
0,0.15,6,804788989,test,8681419
0,0.15,6,804788989,test,8943142
0,0.15,6,804788989,test,8747369
0,0.15,6,804788989,test,8981029
0,0.15,6,804788989,test,8N27975
0,0.15,6,804788989,test,8L48692
0,0.15,6,804788989,test,8651728
0,0.15,6,804788989,test,8943459
0,0.15,6,804788989,test,8887341
0,0.15,6,804788989,test,8747609
0,0.15,6,804788989,test,8N06305
0,0.15,6,804788989,test,8L89363
0,0.15,6,804788989,test,8M72654
0,0.15,6,804788989,test,8981704
0,0.15,6,804788989,test,8800450
0,0.15,6,804788989,test,8N42926
0,0.15,6,804788989,test,8939562
0,0.15,6,804788989,test,8651730
0,0.15,6,804788989,test,8M31844
0,0.15,6,804788989,test,8M72891
0,0.15,6,804788989,test,8747693
0,0.15,6,804788989,test,8981702
0,0.15,6,804788989,test,8N28698
0,0.15,6,804788989,test,8N72721
0,0.15,6,804788989,test,8M72656
0,0.15,6,804788989,test,8M31541
0,0.15,6,804788989,test,8651884
0,0.15,6,804788989,test,8P14297
0,0.15,6,804788989,test,8800061
0,0.2,1,346175503,cal,8939533
0,0.2,1,346175503,cal,8309291
0,0.2,1,346175503,cal,8M71811
0,0.2,1,346175503,cal,8681009
0,0.2,1,346175503,cal,8N42927
0,0.2,1,346175503,cal,8681259
0,0.2,1,346175503,cal,8L52527
0,0.2,1,346175503,cal,8N28698
0,0.2,1,346175503,cal,8651730
0,0.2,1,346175503,cal,8943142
0,0.2,1,346175503,cal,8L89363
0,0.2,1,346175503,cal,8939175
0,0.2,1,346175503,cal,8P14459
0,0.2,1,346175503,cal,8943752
0,0.2,1,346175503,cal,8M71253
0,0.2,1,346175503,cal,8L89822
0,0.2,1,346175503,cal,8651576
0,0.2,1,346175503,cal,8800395
0,0.2,1,346175503,cal,8681422
0,0.2,1,346175503,cal,8939562
0,0.2,1,346175503,cal,8747406
0,0.2,1,346175503,cal,8N28691
0,0.2,1,346175503,cal,8857249
0,0.2,1,346175503,test,8N42657
