trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,ringnumber,source_island,source_island_name
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52404,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52552,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52598,10,Aldra
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52603,9,Sleneset
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52623,1,Myken
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52624,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52680,9,Sleneset
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52920,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52931,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52932,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L52963,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L57742,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L57758,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L57803,9,Sleneset
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L57916,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L57950,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L57955,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L57967,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L57974,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71448,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64055,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64148,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64171,8,Lovund
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64176,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71358,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64241,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64265,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64271,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64286,10,Aldra
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64327,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64373,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64399,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71167,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64499,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64824,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64838,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64849,9,Sleneset
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64923,10,Aldra
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31815,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89254,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89256,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89271,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89282,0,Nesøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89299,10,Aldra
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89314,9,Sleneset
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89337,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89379,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89391,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89412,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89434,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89470,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89509,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89516,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89517,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89547,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89614,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89622,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89626,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89634,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89641,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89644,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89645,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89725,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89754,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31211,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89793,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89822,0,Nesøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89988,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89992,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31147,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31197,8,Lovund
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89981,7,Onøy og Lurøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31208,7,Onøy og Lurøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31220,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31255,8,Lovund
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31278,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31285,10,Aldra
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31291,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31294,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89770,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31334,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31342,1,Myken
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31352,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31356,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31374,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31476,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31483,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31522,1,Myken
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31524,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31541,0,Nesøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31554,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89650,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31704,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31769,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31771,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89497,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31804,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89486,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89179,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L89157,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31869,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31874,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31927,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31936,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31993,1,Myken
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M31997,1,Myken
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71060,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64880,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71084,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71100,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64795,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64600,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64572,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64503,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71220,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71277,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71296,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71344,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71414,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8L64015,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71453,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71480,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71486,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71492,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71503,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71512,1,Myken
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71750,7,Onøy og Lurøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71831,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72002,8,Lovund
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72009,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72016,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72017,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72018,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72019,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72112,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72113,9,Sleneset
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72136,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72168,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72272,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72297,9,Sleneset
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72304,8,Lovund
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72413,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72419,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72437,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72532,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72539,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72593,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72598,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72649,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72654,0,Nesøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72656,0,Nesøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72695,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72752,1,Myken
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72818,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72882,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72884,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72951,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M72987,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05107,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05111,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05128,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05132,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05133,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05137,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05140,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05141,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05148,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05152,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05159,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05165,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05169,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05171,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05186,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05188,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05190,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05192,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05210,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05213,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05215,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05226,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05233,12,Southern 2
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05237,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05242,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05248,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05257,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05260,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05264,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05274,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05279,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05281,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05285,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05299,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05302,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05303,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05305,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8M71514,1,Myken
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05358,15,Southern 5
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05365,8,Lovund
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05423,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05442,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05444,6,Indre Kvarøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05532,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05534,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05535,7,Onøy og Lurøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05569,8,Lovund
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05572,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05574,8,Lovund
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05576,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05601,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05605,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05606,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05619,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05622,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05623,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05644,14,Southern 4
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05650,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05658,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05660,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05661,13,Southern 3
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05672,15,Southern 5
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05673,15,Southern 5
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05681,15,Southern 5
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05683,15,Southern 5
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05688,15,Southern 5
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05710,5,Hestmannøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05798,10,Aldra
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05818,7,Onøy og Lurøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05820,7,Onøy og Lurøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05831,4,Gjerøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05851,0,Nesøy
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05856,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05857,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05860,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05863,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05868,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05881,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05889,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05895,11,Southern 1
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05939,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05942,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N06037,2,Træna
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N05695,15,Southern 5
body_mass,3,Selvær,2,1562338001,1000,pevmean_ga,8N06178,9,Sleneset
