trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.3445754324595467,,0.924856424331665,0.0076190612100852,0.0036602165188355,0.0039588446912496,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1500,0.3266618723205174,,0.912979781627655,0.0063850190015375,0.0027539463351508,0.0036310726663866,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2000,0.3297411223065993,,0.9097015857696532,0.005168412041135,0.0020035486798947,0.0031648633612403,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2500,0.3540520276580992,,0.8983758687973022,0.004130265924497,0.0014641777724134,0.0026660881520836,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3000,0.3505308362033427,,0.898000180721283,0.0032068307912942,0.0010482369753333,0.0021585938159609,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3500,0.3786311591362504,,0.8842061758041382,0.0023855767637493,0.0007317502039783,0.001653826559771,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4000,0.3867383465587256,,0.8817617893218994,0.0016227055017791,0.0004791774017698,0.0011435281000092,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4500,0.3774433730330254,,0.8836115598678589,0.0008720154924622,0.0002648023291266,0.0006072131633356,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,500,0.1188660595665177,,1.0193885564804075,0.0060208022240487,0.0038965050580956,0.002124297165953,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.1143464331901192,,1.014219880104065,0.0044303454482779,0.0028430289843184,0.0015873164639595,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1500,0.0847838359334604,,1.0166949033737185,0.0034428037134581,0.0023903428890623,0.0010524608243957,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2000,0.0984003821928949,,1.0138384103775024,0.0026464492536605,0.0020742423691254,0.000572206884535,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2500,0.108228040350076,,1.0133943557739258,0.0019019739205312,0.0017894891706314,0.0001124847498998,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3000,0.1319710222392944,,1.007887363433838,0.0010403197302154,0.0014207164769047,-0.0003803967466893,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3500,0.1426206164023871,,1.0058246850967407,-9.592117287399311e-06,0.0009710222302871,-0.0009806143475745,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4000,0.1388075933470071,,1.0073703527450562,-0.0011468018499972,0.0005808810139591,-0.0017276828639564,1
body_mass,ridge,13,Southern 3,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4500,0.1345804167264248,,1.008087992668152,-0.0022605504524595,0.0003768056946376,-0.0026373561470971,1
body_mass,ridge,14,Southern 4,full_baseline,full_source_unweighted,none,none,,,5211,0.1211958613302059,,0.9627063870429992,-0.0032631571371025,0.0002989201191416,,1
