trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,ringnumber,source_island,source_island_name
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71105,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L64923,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89003,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89197,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89244,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89266,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89273,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89282,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89298,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89334,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89354,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89363,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89386,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89387,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89430,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89460,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89466,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89516,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89639,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89640,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89644,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89646,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89654,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89664,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89669,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89682,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89754,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89793,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89804,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89822,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89836,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89847,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89998,3,Selvær
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31041,3,Selvær
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L89981,7,Onøy og Lurøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31220,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31288,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31342,1,Myken
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31352,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31356,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31370,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31372,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31445,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31485,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31550,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31551,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31581,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31602,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31716,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31769,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31784,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31838,1,Myken
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31839,1,Myken
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31844,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31863,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31865,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31875,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31908,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31926,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31938,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31940,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31970,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31973,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71060,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71061,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71086,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71092,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71097,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71100,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L64600,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71157,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L64503,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71201,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71227,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71231,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71237,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71268,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71289,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71292,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71295,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71296,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71298,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71306,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71310,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71321,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71328,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71352,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71355,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71372,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71389,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71391,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71396,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71414,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8L57981,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71480,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71490,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71492,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71505,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M31640,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71810,7,Onøy og Lurøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71811,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71823,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M71828,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72136,2,Træna
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72179,2,Træna
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72243,3,Selvær
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72304,8,Lovund
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72319,7,Onøy og Lurøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72405,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72524,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72527,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72529,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72540,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72566,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72600,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72602,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72610,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72611,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72653,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72659,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72675,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72678,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72697,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72699,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72745,1,Myken
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72764,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72818,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72859,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72877,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72892,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72909,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72914,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8M72965,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05102,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05103,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05108,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05121,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05122,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05125,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05126,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05136,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05140,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05147,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05160,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05166,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05186,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05188,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05195,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05204,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05214,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05215,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05216,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05220,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05229,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05233,12,Southern 2
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05246,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05248,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05261,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05286,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05287,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05300,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05418,1,Myken
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05437,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05442,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05460,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05494,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05538,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05567,3,Selvær
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05574,8,Lovund
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05601,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05602,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05610,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05611,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05614,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05636,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05641,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05643,14,Southern 4
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05649,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05660,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05662,13,Southern 3
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05364,15,Southern 5
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05678,15,Southern 5
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05682,15,Southern 5
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05701,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05702,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05714,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05716,6,Indre Kvarøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05795,10,Aldra
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05824,7,Onøy og Lurøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05846,5,Hestmannøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05851,0,Nesøy
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05860,11,Southern 1
body_mass,4,Gjerøy,1,1639125088,1000,pevmean_ga,8N05865,11,Southern 1
